"","long","lat","timestamps","timelong","sessions","days","elapsed","diff","diffsum","nextlong","nextlat","longabs"
"164",-113.98755,46.8692449,"2020-08-19T19:58:48.138Z",1597845528.138,2,2,50328.1380000114,21.8050000667572,1852.60700011253,-113.9876663,46.8690384,113.98755
"165",-113.9876663,46.8690384,"2020-08-19T19:59:09.070Z",1597845549.07,2,2,50349.0699999332,20.9319999217987,1873.53900003433,-113.9877298,46.8689074,113.9876663
"166",-113.9877298,46.8689074,"2020-08-19T19:59:28.307Z",1597845568.307,2,2,50368.3069999218,19.2369999885559,1892.77600002289,-113.987919,46.8686339,113.9877298
"167",-113.987919,46.8686339,"2020-08-19T19:59:51.502Z",1597845591.502,2,2,50391.5020000935,23.1950001716614,1915.97100019455,-113.9882507,46.8682674,113.987919
"168",-113.9882507,46.8682674,"2020-08-19T20:00:13.088Z",1597845613.088,2,2,50413.0880000591,21.5859999656677,1937.55700016022,-113.9882878,46.8680897,113.9882507
"169",-113.9882878,46.8680897,"2020-08-19T20:00:34.390Z",1597845634.39,2,2,50434.3900001049,21.3020000457764,1958.85900020599,-113.98780111,46.86760607,113.9882878
"170",-113.98780111,46.86760607,"2020-08-19T20:01:21.000Z",1597845681,2,2,50481,46.6099998950958,2005.46900010109,-113.98767548,46.86703427,113.98780111
"171",-113.98767548,46.86703427,"2020-08-19T20:01:42.000Z",1597845702,2,2,50502,21,2026.46900010109,-113.9879656,46.86668062,113.98767548
"172",-113.9879656,46.86668062,"2020-08-19T20:02:02.000Z",1597845722,2,2,50522,20,2046.46900010109,-113.98812163,46.86630277,113.9879656
"173",-113.98812163,46.86630277,"2020-08-19T20:02:23.000Z",1597845743,2,2,50543,21,2067.46900010109,-113.98821678,46.86612707,113.98812163
"174",-113.98821678,46.86612707,"2020-08-19T20:02:44.000Z",1597845764,2,2,50564,21,2088.46900010109,-113.9894323,46.8650881,113.98821678
"175",-113.9894323,46.8650881,"2020-08-19T20:03:04.513Z",1597845784.513,2,2,50584.5130000114,20.5130000114441,2108.98200011253,-113.98853032,46.86584575,113.9894323
"176",-113.98853032,46.86584575,"2020-08-19T20:03:05.000Z",1597845785,2,2,50585,0.486999988555908,2109.46900010109,-113.9896016,46.8649657,113.98853032
"177",-113.9896016,46.8649657,"2020-08-19T20:03:23.103Z",1597845803.103,2,2,50603.1029999256,18.1029999256134,2127.5720000267,-113.9894728,46.8651096,113.9896016
"178",-113.9894728,46.8651096,"2020-08-19T20:03:44.055Z",1597845824.055,2,2,50624.0550000668,20.9520001411438,2148.52400016785,-113.9894728,46.8651096,113.9894728
"179",-113.9894728,46.8651096,"2020-08-19T20:04:03.391Z",1597845843.391,2,2,50643.3910000324,19.3359999656677,2167.86000013351,-113.9894581,46.865062,113.9894728
"180",-113.9894581,46.865062,"2020-08-19T20:04:50.500Z",1597845890.5,2,2,50690.5,47.1089999675751,2214.96900010109,-113.98901412,46.86515944,113.9894581
"181",-113.98901412,46.86515944,"2020-08-19T20:04:51.000Z",1597845891,2,2,50691,0.5,2215.46900010109,-113.9889187,46.8650138,113.98901412
"182",-113.9889187,46.8650138,"2020-08-19T20:05:14.316Z",1597845914.316,2,2,50714.3159999847,23.3159999847412,2238.78500008583,-113.98789164,46.86494554,113.9889187
"183",-113.98789164,46.86494554,"2020-08-19T20:05:53.000Z",1597845953,2,2,50753,38.6840000152588,2277.46900010109,-113.9873481,46.864885,113.98789164
"184",-113.9873481,46.864885,"2020-08-19T20:06:13.635Z",1597845973.635,2,2,50773.6349999905,20.6349999904633,2298.10400009155,-113.98747321,46.86493648,113.9873481
"185",-113.98747321,46.86493648,"2020-08-19T20:06:15.000Z",1597845975,2,2,50775,1.36500000953674,2299.46900010109,-113.9871659,46.864147,113.98747321
"186",-113.9871659,46.864147,"2020-08-19T20:06:56.480Z",1597846016.48,2,2,50816.4800000191,41.4800000190735,2340.94900012016,-113.98710853,46.86445871,113.9871659
"187",-113.98710853,46.86445871,"2020-08-19T20:06:57.000Z",1597846017,2,2,50817,0.519999980926514,2341.46900010109,-113.9871659,46.864147,113.98710853
"188",-113.9871659,46.864147,"2020-08-19T20:07:15.960Z",1597846035.96,2,2,50835.9600000381,18.960000038147,2360.42900013924,-113.987475,46.8638588,113.9871659
"189",-113.987475,46.8638588,"2020-08-19T20:07:36.293Z",1597846056.293,2,2,50856.2929999828,20.3329999446869,2380.76200008392,-113.98649656,46.86348101,113.987475
"190",-113.98649656,46.86348101,"2020-08-19T20:08:24.000Z",1597846104,2,2,50904,47.7070000171661,2428.46900010109,-113.9863396,46.8627188,113.98649656
"191",-113.9863396,46.8627188,"2020-08-19T20:08:43.524Z",1597846123.524,2,2,50923.5239999294,19.5239999294281,2447.99300003052,-113.98661278,46.8630347,113.9863396
"192",-113.98661278,46.8630347,"2020-08-19T20:08:44.000Z",1597846124,2,2,50924,0.476000070571899,2448.46900010109,-113.9863396,46.8627188,113.98661278
"193",-113.9863396,46.8627188,"2020-08-19T20:09:01.018Z",1597846141.018,2,2,50941.0179998875,17.0179998874664,2465.48699998856,-113.9856361,46.8623872,113.9863396
"194",-113.9856361,46.8623872,"2020-08-19T20:09:42.275Z",1597846182.275,2,2,50982.2750000954,41.257000207901,2506.74400019646,-113.9856427,46.8623707,113.9856361
"195",-113.9856427,46.8623707,"2020-08-19T20:09:44.643Z",1597846184.643,2,2,50984.6429998875,2.367999792099,2509.11199998856,-113.9861266,46.8617348,113.9856427
"196",-113.9861266,46.8617348,"2020-08-19T20:10:08.753Z",1597846208.753,2,2,51008.753000021,24.1100001335144,2533.22200012207,-113.9861266,46.8617348,113.9861266
"197",-113.9861266,46.8617348,"2020-08-19T20:10:20.317Z",1597846220.317,2,2,51020.3169999123,11.5639998912811,2544.78600001335,-113.98513846,46.86129626,113.9861266
"198",-113.98513846,46.86129626,"2020-08-19T20:11:07.000Z",1597846267,2,2,51067,46.683000087738,2591.46900010109,-113.98516474,46.8609895,113.98513846
"199",-113.98516474,46.8609895,"2020-08-19T20:11:28.000Z",1597846288,2,2,51088,21,2612.46900010109,-113.9854086,46.8606741,113.98516474
"200",-113.9854086,46.8606741,"2020-08-19T20:11:46.763Z",1597846306.763,2,2,51106.7630000114,18.7630000114441,2631.23200011253,-113.98533163,46.86070952,113.9854086
"201",-113.98533163,46.86070952,"2020-08-19T20:11:48.000Z",1597846308,2,2,51108,1.23699998855591,2632.46900010109,-113.98521087,46.8601292,113.98533163
"202",-113.98521087,46.8601292,"2020-08-19T20:12:30.000Z",1597846350,2,2,51150,42,2674.46900010109,-113.98503975,46.85977479,113.98521087
"203",-113.98503975,46.85977479,"2020-08-19T20:12:50.000Z",1597846370,2,2,51170,20,2694.46900010109,-114.00013904,46.88713864,113.98503975
"204",-114.00013904,46.88713864,"2020-08-20T21:13:09.831Z",1597936389.831,3,3,54789.8310000896,0,0,-114.0003675,46.88684361,114.00013904
"205",-114.0003675,46.88684361,"2020-08-20T21:13:28.842Z",1597936408.842,3,3,54808.8420000076,19.010999917984,19.010999917984,-114.0005956,46.886605,114.0003675
"206",-114.0005956,46.886605,"2020-08-20T21:13:48.039Z",1597936428.039,3,3,54828.0390000343,19.1970000267029,38.2079999446869,-114.00013655,46.88654058,114.0005956
"207",-114.00013655,46.88654058,"2020-08-20T21:13:48.832Z",1597936428.832,3,3,54828.8320000172,0.792999982833862,39.0009999275208,-114.0005956,46.886605,114.00013655
"208",-114.0005956,46.886605,"2020-08-20T21:14:03.542Z",1597936443.542,3,3,54843.5420000553,14.710000038147,53.7109999656677,-113.99952152,46.88587192,114.0005956
"209",-113.99952152,46.88587192,"2020-08-20T21:14:52.000Z",1597936492,3,3,54892,48.4579999446869,102.168999910355,-113.99897328,46.88584293,113.99952152
"210",-113.99897328,46.88584293,"2020-08-20T21:15:10.000Z",1597936510,3,3,54910,18,120.168999910355,-113.99857773,46.88598192,113.99897328
"211",-113.99857773,46.88598192,"2020-08-20T21:15:30.000Z",1597936530,3,3,54930,20,140.168999910355,-113.9974249,46.8859545,113.99857773
"212",-113.9974249,46.8859545,"2020-08-20T21:15:49.202Z",1597936549.202,3,3,54949.2019999027,19.2019999027252,159.37099981308,-113.99784135,46.88582503,113.9974249
"213",-113.99784135,46.88582503,"2020-08-20T21:15:50.000Z",1597936550,3,3,54950,0.79800009727478,160.168999910355,-113.9974249,46.8859545,113.99784135
"214",-113.9974249,46.8859545,"2020-08-20T21:16:05.690Z",1597936565.69,3,3,54965.6900000572,15.6900000572205,175.858999967575,-113.9969392,46.885731,113.9974249
"215",-113.9969392,46.885731,"2020-08-20T21:16:30.362Z",1597936590.362,3,3,54990.3619999886,24.6719999313354,200.530999898911,-113.9977857,46.8847388,113.9969392
"216",-113.9977857,46.8847388,"2020-08-20T21:17:19.428Z",1597936639.428,3,3,55039.4279999733,49.0659999847412,249.596999883652,-113.99782262,46.88498147,113.9977857
"217",-113.99782262,46.88498147,"2020-08-20T21:17:21.000Z",1597936641,3,3,55041,1.57200002670288,251.168999910355,-113.9978809,46.8847151,113.99782262
"218",-113.9978809,46.8847151,"2020-08-20T21:17:37.539Z",1597936657.539,3,3,55057.5390000343,16.5390000343323,267.707999944687,-113.9977817,46.8846118,113.9978809
"219",-113.9977817,46.8846118,"2020-08-20T21:17:48.459Z",1597936668.459,3,3,55068.4590001106,10.9200000762939,278.628000020981,-113.9978077,46.884604,113.9977817
"220",-113.9978077,46.884604,"2020-08-20T21:17:59.494Z",1597936679.494,3,3,55079.493999958,11.0349998474121,289.662999868393,-113.997699,46.8845165,113.9978077
"221",-113.997699,46.8845165,"2020-08-20T21:18:21.365Z",1597936701.365,3,3,55101.3650000095,21.8710000514984,311.533999919891,-113.9977194,46.8845333,113.997699
"222",-113.9977194,46.8845333,"2020-08-20T21:18:21.399Z",1597936701.399,3,3,55101.3989999294,0.0339999198913574,311.567999839783,-113.9976331,46.8833442,113.9977194
"223",-113.9976331,46.8833442,"2020-08-20T21:18:48.345Z",1597936728.345,3,3,55128.3450000286,26.9460000991821,338.513999938965,-113.99748939,46.88370898,113.9976331
"224",-113.99748939,46.88370898,"2020-08-20T21:18:49.000Z",1597936729,3,3,55129,0.654999971389771,339.168999910355,-113.9976331,46.8833442,113.99748939
"225",-113.9976331,46.8833442,"2020-08-20T21:19:04.465Z",1597936744.465,3,3,55144.4649999142,15.4649999141693,354.633999824524,NA,NA,113.9976331
"226",-113.9975822,46.8833589,"2020-08-20T21:19:15.474Z",1597936755.474,3,3,55155.4739999771,11.0090000629425,365.642999887466,-113.9966944,46.8834235,113.9975822
"227",-113.9966944,46.8834235,"2020-08-20T21:19:26.612Z",1597936766.612,3,3,55166.6119999886,11.1380000114441,376.780999898911,-113.9964442,46.8832915,113.9966944
"228",-113.9964442,46.8832915,"2020-08-20T21:19:37.752Z",1597936777.752,3,3,55177.7520000935,11.1400001049042,387.921000003815,-113.9962645,46.8833552,113.9964442
"229",-113.9962645,46.8833552,"2020-08-20T21:19:49.333Z",1597936789.333,3,3,55189.3329999447,11.5809998512268,399.501999855042,-113.9963493,46.8829263,113.9962645
"230",-113.9963493,46.8829263,"2020-08-20T21:20:00.698Z",1597936800.698,3,3,55200.6979999542,11.3650000095367,410.866999864578,-113.9963507,46.882902,113.9963493
"231",-113.9963507,46.882902,"2020-08-20T21:20:16.613Z",1597936816.613,3,3,55216.6129999161,15.914999961853,426.781999826431,-113.9959838,46.8827894,113.9963507
"232",-113.9959838,46.8827894,"2020-08-20T21:20:27.813Z",1597936827.813,3,3,55227.8129999638,11.2000000476837,437.981999874115,-113.9959962,46.8827801,113.9959838
"233",-113.9959962,46.8827801,"2020-08-20T21:20:39.317Z",1597936839.317,3,3,55239.3169999123,11.5039999485016,449.485999822617,-113.9953371,46.8825896,113.9959962
"234",-113.9953371,46.8825896,"2020-08-20T21:20:50.724Z",1597936850.724,3,3,55250.7239999771,11.4070000648499,460.892999887466,-113.996105,46.8822807,113.9953371
"235",-113.996105,46.8822807,"2020-08-20T21:21:15.584Z",1597936875.584,3,3,55275.5840001106,24.8600001335144,485.753000020981,-113.99558287,46.88246452,113.996105
"236",-113.99558287,46.88246452,"2020-08-20T21:21:17.000Z",1597936877,3,3,55277,1.41599988937378,487.168999910355,-113.996105,46.8822807,113.99558287
"237",-113.996105,46.8822807,"2020-08-20T21:21:26.427Z",1597936886.427,3,3,55286.4270000458,9.42700004577637,496.595999956131,-113.996418,46.8820067,113.996105
"238",-113.996418,46.8820067,"2020-08-20T21:21:37.733Z",1597936897.733,3,3,55297.7330000401,11.305999994278,507.901999950409,-113.9963554,46.8820361,113.996418
"239",-113.9963554,46.8820361,"2020-08-20T21:21:48.522Z",1597936908.522,3,3,55308.5220000744,10.7890000343323,518.690999984741,-113.9957616,46.8817021,113.9963554
"240",-113.9957616,46.8817021,"2020-08-20T21:21:59.757Z",1597936919.757,3,3,55319.7569999695,11.2349998950958,529.925999879837,-113.9956661,46.8816573,113.9957616
"241",-113.9956661,46.8816573,"2020-08-20T21:22:17.326Z",1597936937.326,3,3,55337.3259999752,17.569000005722,547.494999885559,-113.9955753,46.8815318,113.9956661
"242",-113.9955753,46.8815318,"2020-08-20T21:22:28.692Z",1597936948.692,3,3,55348.6919999123,11.3659999370575,558.860999822617,-113.995592,46.8815142,113.9955753
"243",-113.995592,46.8815142,"2020-08-20T21:22:40.331Z",1597936960.331,3,3,55360.3310000896,11.6390001773834,570.5,-113.9948556,46.8816942,113.995592
"244",-113.9948556,46.8816942,"2020-08-20T21:23:06.574Z",1597936986.574,3,3,55386.5739998817,26.242999792099,596.742999792099,-113.99547525,46.88133067,113.9948556
"245",-113.99547525,46.88133067,"2020-08-20T21:23:08.000Z",1597936988,3,3,55388,1.42600011825562,598.168999910355,-113.9955115,46.8811432,113.99547525
"246",-113.9955115,46.8811432,"2020-08-20T21:23:23.439Z",1597937003.439,3,3,55403.4389998913,15.4389998912811,613.607999801636,-113.9957799,46.880945,113.9955115
"247",-113.9957799,46.880945,"2020-08-20T21:23:34.635Z",1597937014.635,3,3,55414.6349999905,11.1960000991821,624.803999900818,-113.9956122,46.8808113,113.9957799
"248",-113.9956122,46.8808113,"2020-08-20T21:23:45.607Z",1597937025.607,3,3,55425.6070001125,10.9720001220703,635.776000022888,-113.9959183,46.8805693,113.9956122
"249",-113.9959183,46.8805693,"2020-08-20T21:23:56.715Z",1597937036.715,3,3,55436.7149999142,11.1079998016357,646.883999824524,-113.9959575,46.8804464,113.9959183
"250",-113.9959575,46.8804464,"2020-08-20T21:24:18.360Z",1597937058.36,3,3,55458.3599998951,21.6449999809265,668.52899980545,-113.9959575,46.8804464,113.9959575
"251",-113.9959575,46.8804464,"2020-08-20T21:24:18.476Z",1597937058.476,3,3,55458.4760000706,0.116000175476074,668.644999980927,-113.996044,46.8804184,113.9959575
"252",-113.996044,46.8804184,"2020-08-20T21:24:29.434Z",1597937069.434,3,3,55469.4340000153,10.9579999446869,679.602999925613,-113.9963135,46.8796149,113.996044
"253",-113.9963135,46.8796149,"2020-08-20T21:24:54.607Z",1597937094.607,3,3,55494.6070001125,25.1730000972748,704.776000022888,-113.9962826,46.87983221,113.9963135
"254",-113.9962826,46.87983221,"2020-08-20T21:24:56.000Z",1597937096,3,3,55496,1.39299988746643,706.168999910355,-113.9965757,46.879717,113.9962826
"255",-113.9965757,46.879717,"2020-08-20T21:25:13.869Z",1597937113.869,3,3,55513.868999958,17.8689999580383,724.037999868393,-113.9965757,46.879717,113.9965757
"256",-113.9965757,46.879717,"2020-08-20T21:25:24.534Z",1597937124.534,3,3,55524.5339999199,10.664999961853,734.702999830246,-113.9974732,46.879686,113.9965757
"257",-113.9974732,46.879686,"2020-08-20T21:25:47.107Z",1597937147.107,3,3,55547.1070001125,22.5730001926422,757.276000022888,-113.9971662,46.8795638,113.9974732
"258",-113.9971662,46.8795638,"2020-08-20T21:25:47.435Z",1597937147.435,3,3,55547.4349999428,0.327999830245972,757.603999853134,-113.9971662,46.8795638,113.9971662
"259",-113.9971662,46.8795638,"2020-08-20T21:25:58.514Z",1597937158.514,3,3,55558.513999939,11.0789999961853,768.682999849319,-113.9968887,46.879014,113.9971662
"260",-113.9968887,46.879014,"2020-08-20T21:26:10.322Z",1597937170.322,3,3,55570.3220000267,11.808000087738,780.490999937057,-113.9968887,46.879014,113.9968887
"261",-113.9968887,46.879014,"2020-08-20T21:26:21.515Z",1597937181.515,3,3,55581.5150001049,11.1930000782013,791.684000015259,-113.9966873,46.8789444,113.9968887
"262",-113.9966873,46.8789444,"2020-08-20T21:26:32.529Z",1597937192.529,3,3,55592.5290000439,11.0139999389648,802.697999954224,-113.99638,46.8787327,113.9966873
"263",-113.99638,46.8787327,"2020-08-20T21:26:43.656Z",1597937203.656,3,3,55603.6559998989,11.1269998550415,813.824999809265,-113.9965821,46.8788362,113.99638
"264",-113.9965821,46.8788362,"2020-08-20T21:26:55.440Z",1597937215.44,3,3,55615.4400000572,11.7840001583099,825.608999967575,-113.9961681,46.8785807,113.9965821
"265",-113.9961681,46.8785807,"2020-08-20T21:27:06.696Z",1597937226.696,3,3,55626.6960000992,11.2560000419617,836.865000009537,-113.9962235,46.878597,113.9961681
"266",-113.9962235,46.878597,"2020-08-20T21:27:30.143Z",1597937250.143,3,3,55650.1429998875,23.4469997882843,860.311999797821,-113.9962666,46.8786452,113.9962235
"267",-113.9962666,46.8786452,"2020-08-20T21:27:30.524Z",1597937250.524,3,3,55650.5239999294,0.38100004196167,860.692999839783,-113.9962666,46.8786452,113.9962666
"268",-113.9962666,46.8786452,"2020-08-20T21:27:41.610Z",1597937261.61,3,3,55661.6099998951,11.0859999656677,871.77899980545,-113.9961196,46.8785396,113.9962666
"269",-113.9961196,46.8785396,"2020-08-20T21:28:04.163Z",1597937284.163,3,3,55684.1630001068,22.5530002117157,894.332000017166,-113.9961268,46.8785471,113.9961196
"270",-113.9961268,46.8785471,"2020-08-20T21:28:04.539Z",1597937284.539,3,3,55684.5390000343,0.375999927520752,894.707999944687,-113.9962816,46.8786412,113.9961268
"271",-113.9962816,46.8786412,"2020-08-20T21:28:16.504Z",1597937296.504,3,3,55696.5039999485,11.9649999141693,906.672999858856,-113.9963369,46.8786975,113.9962816
"272",-113.9963369,46.8786975,"2020-08-20T21:28:28.332Z",1597937308.332,3,3,55708.3320000172,11.8280000686646,918.500999927521,-113.9964654,46.8789214,113.9963369
"273",-113.9964654,46.8789214,"2020-08-20T21:28:39.676Z",1597937319.676,3,3,55719.6760001183,11.3440001010895,929.84500002861,-113.9965158,46.8788557,113.9964654
"274",-113.9965158,46.8788557,"2020-08-20T21:29:05.447Z",1597937345.447,3,3,55745.4470000267,25.7709999084473,955.615999937057,-113.99701348,46.87812419,113.9965158
"275",-113.99701348,46.87812419,"2020-08-20T21:29:07.000Z",1597937347,3,3,55747,1.55299997329712,957.168999910355,-113.99717339,46.87800406,113.99701348
"276",-113.99717339,46.87800406,"2020-08-20T21:29:40.000Z",1597937380,3,3,55780,33,990.168999910355,-113.99705304,46.87799826,113.99717339
"277",-113.99705304,46.87799826,"2020-08-20T21:30:01.000Z",1597937401,3,3,55801,21,1011.16899991035,-113.99726349,46.87767074,113.99705304
"278",-113.99726349,46.87767074,"2020-08-20T21:30:19.435Z",1597937419.435,3,3,55819.4349999428,18.4349999427795,1029.60399985313,-113.9977603,46.8774684,113.99726349
"279",-113.9977603,46.8774684,"2020-08-20T21:30:31.477Z",1597937431.477,3,3,55831.4769999981,12.0420000553131,1041.64599990845,-113.99721379,46.87756967,113.9977603
"280",-113.99721379,46.87756967,"2020-08-20T21:30:32.431Z",1597937432.431,3,3,55832.4309999943,0.953999996185303,1042.59999990463,-113.9977603,46.8774684,113.99721379
"281",-113.9977603,46.8774684,"2020-08-20T21:30:42.457Z",1597937442.457,3,3,55842.4570000172,10.0260000228882,1052.62599992752,-113.99636542,46.87724949,113.9977603
"282",-113.99636542,46.87724949,"2020-08-20T21:31:15.000Z",1597937475,3,3,55875,32.5429999828339,1085.16899991035,-113.99636408,46.87724358,113.99636542
"283",-113.99636408,46.87724358,"2020-08-20T21:31:27.434Z",1597937487.434,3,3,55887.4340000153,12.4340000152588,1097.60299992561,-113.99632826,46.87720608,113.99636408
"284",-113.99632826,46.87720608,"2020-08-20T21:31:41.000Z",1597937501,3,3,55901,13.5659999847412,1111.16899991035,-113.9964229,46.87673278,113.99632826
"285",-113.9964229,46.87673278,"2020-08-20T21:31:59.000Z",1597937519,3,3,55919,18,1129.16899991035,-113.9964512,46.876618,113.9964229
